年月,地區,產業別,性別,年齡層,信用卡交易筆數,信用卡交易金額[新台幣]
202002,63000000,文教康樂,1,20(含)-25歲,104810,195601208
202002,63000000,文教康樂,1,25(含)-30歲,221997,459458448
202002,63000000,文教康樂,1,30(含)-35歲,213339,489086513
202002,63000000,文教康樂,1,35(含)-40歲,222507,539363745
202002,63000000,文教康樂,1,40(含)-45歲,184184,621239877
202002,63000000,文教康樂,1,45(含)-50歲,136185,745796276
202002,63000000,文教康樂,1,50(含)-55歲,106878,898268937
202002,63000000,文教康樂,1,55(含)-60歲,64919,522315085
202002,63000000,文教康樂,1,60(含)-65歲,32608,203845382
202002,63000000,文教康樂,1,65(含)-70歲,17760,102396368
202002,63000000,文教康樂,1,70(含)-75歲,7456,41178506
202002,63000000,文教康樂,1,75(含)-80歲,2475,14756894
202002,63000000,文教康樂,1,80(含)歲以上,2603,18754940
202002,63000000,百貨,1,未滿20歲,2701,6813063
202002,63000000,百貨,1,20(含)-25歲,35807,96572336
202002,63000000,百貨,1,25(含)-30歲,105759,352731284
202002,63000000,百貨,1,30(含)-35歲,143675,488241276
202002,63000000,百貨,1,35(含)-40歲,184720,662223685
202002,63000000,百貨,1,40(含)-45歲,163539,508286366
202002,63000000,百貨,1,45(含)-50歲,122786,388670620
202002,63000000,百貨,1,50(含)-55歲,93419,295658356
202002,63000000,百貨,1,55(含)-60歲,63284,210951002
202002,63000000,百貨,1,60(含)-65歲,35989,117602256
202002,63000000,百貨,1,65(含)-70歲,22195,73645733
202002,63000000,百貨,1,70(含)-75歲,10266,30178382
202002,63000000,百貨,1,75(含)-80歲,3423,10842359
202002,63000000,百貨,1,80(含)歲以上,3256,9377354
202002,63000000,其他,1,未滿20歲,25161,35017878
202002,63000000,其他,1,20(含)-25歲,377792,497017095
202002,63000000,其他,1,25(含)-30歲,1067804,1678363088
202002,63000000,其他,1,30(含)-35歲,1365727,2395733746
202002,63000000,其他,1,35(含)-40歲,1656044,3413153328
202002,63000000,其他,1,40(含)-45歲,1528305,3658953258
202002,63000000,其他,1,45(含)-50歲,1144452,3519443148
202002,63000000,其他,1,50(含)-55歲,879165,3324761249
202002,63000000,其他,1,55(含)-60歲,589190,2551272014
202002,63000000,其他,1,60(含)-65歲,353570,1670688845
202002,63000000,其他,1,65(含)-70歲,198360,1159319844
202002,63000000,其他,1,70(含)-75歲,72977,449417145
202002,63000000,其他,1,75(含)-80歲,23014,180511907
202002,63000000,其他,1,80(含)歲以上,20498,147372761
202002,65000000,食,1,未滿20歲,3851,1806521
202002,65000000,食,1,20(含)-25歲,48083,31182879
202002,65000000,食,1,25(含)-30歲,123783,105018669
202002,65000000,食,1,30(含)-35歲,165564,164975843
202002,65000000,食,1,35(含)-40歲,230470,235875180
202002,65000000,食,1,40(含)-45歲,227054,257154808
202002,65000000,食,1,45(含)-50歲,187759,224567625
202002,65000000,食,1,50(含)-55歲,157283,193754265
202002,65000000,食,1,55(含)-60歲,123614,167951254
202002,65000000,食,1,60(含)-65歲,85453,111479927
202002,65000000,食,1,65(含)-70歲,62318,72492304
202002,65000000,食,1,70(含)-75歲,28136,31057580
202002,65000000,食,1,75(含)-80歲,9563,11202237
202002,65000000,食,1,80(含)歲以上,5633,6262018
202002,65000000,衣,1,未滿20歲,219,313858
202002,65000000,衣,1,20(含)-25歲,2799,5282559
202002,65000000,衣,1,25(含)-30歲,7271,16009990
202002,65000000,衣,1,30(含)-35歲,10439,23767766
202002,65000000,衣,1,35(含)-40歲,13169,28533955
202002,65000000,衣,1,40(含)-45歲,10180,20744231
202002,65000000,衣,1,45(含)-50歲,7206,15718443
202002,65000000,衣,1,50(含)-55歲,5516,11816406
202002,65000000,衣,1,55(含)-60歲,3816,8292464
202002,65000000,衣,1,60(含)-65歲,2322,5296184
202002,65000000,衣,1,65(含)-70歲,1423,3330319
202002,65000000,衣,1,70(含)-75歲,562,1375267
202002,65000000,衣,1,75(含)-80歲,177,409958
202002,65000000,衣,1,80(含)歲以上,109,296536
202002,65000000,住,1,未滿20歲,275,571599
202002,65000000,住,1,20(含)-25歲,4712,11091923
202002,65000000,住,1,25(含)-30歲,14382,44493509
202002,65000000,住,1,30(含)-35歲,18907,77457364
202002,65000000,住,1,35(含)-40歲,24218,88598315
202002,65000000,住,1,40(含)-45歲,23870,88263892
202002,65000000,住,1,45(含)-50歲,19436,74309518
202002,65000000,住,1,50(含)-55歲,16173,61385078
202002,65000000,住,1,55(含)-60歲,12146,50351098
202002,65000000,住,1,60(含)-65歲,7906,31432263
202002,65000000,住,1,65(含)-70歲,5008,20213448
202002,65000000,住,1,70(含)-75歲,2168,7884758
202002,65000000,住,1,75(含)-80歲,684,2545267
202002,65000000,住,1,80(含)歲以上,423,1979260
202002,65000000,行,1,未滿20歲,2515,1236258
202002,65000000,行,1,20(含)-25歲,37677,20632174
202002,65000000,行,1,25(含)-30歲,99948,62681710
202002,65000000,行,1,30(含)-35歲,127597,90885458
202002,65000000,行,1,35(含)-40歲,167323,127088672
202002,65000000,行,1,40(含)-45歲,169496,146219481
202002,65000000,行,1,45(含)-50歲,143048,140902366
202002,65000000,行,1,50(含)-55歲,122549,115221368
202002,65000000,行,1,55(含)-60歲,97889,94817406
202002,65000000,行,1,60(含)-65歲,67969,63916617
202002,65000000,行,1,65(含)-70歲,37853,34141183
202002,65000000,行,1,70(含)-75歲,12229,11365436
202002,65000000,行,1,75(含)-80歲,3646,3637775
202002,65000000,行,1,80(含)歲以上,1840,2349658
202002,65000000,文教康樂,1,未滿20歲,639,1449876
202002,65000000,文教康樂,1,20(含)-25歲,10704,18525289
202002,65000000,文教康樂,1,25(含)-30歲,27040,52121232
202002,65000000,文教康樂,1,30(含)-35歲,27633,53105997
202002,65000000,文教康樂,1,35(含)-40歲,30107,66008768
202002,65000000,文教康樂,1,40(含)-45歲,27514,92172866
202002,65000000,文教康樂,1,45(含)-50歲,20548,107438596
202002,65000000,文教康樂,1,50(含)-55歲,16473,89075374
202002,65000000,文教康樂,1,55(含)-60歲,12256,51588467
202002,65000000,文教康樂,1,60(含)-65歲,8210,26793330
202002,65000000,文教康樂,1,65(含)-70歲,5558,16597657
202002,65000000,文教康樂,1,70(含)-75歲,2564,7982126
202002,65000000,文教康樂,1,75(含)-80歲,932,3863654
202002,65000000,文教康樂,1,80(含)歲以上,824,2634668
202002,65000000,百貨,1,未滿20歲,602,877582
202002,65000000,百貨,1,20(含)-25歲,7306,13815434
202002,65000000,百貨,1,25(含)-30歲,19922,43063899
202002,65000000,百貨,1,30(含)-35歲,25874,52285350
202002,65000000,百貨,1,35(含)-40歲,33568,57960735
202002,65000000,百貨,1,40(含)-45歲,29755,55066463
202002,65000000,百貨,1,45(含)-50歲,21848,41246732
202002,65000000,百貨,1,50(含)-55歲,16217,33918903
202002,65000000,百貨,1,55(含)-60歲,10247,21924788
202002,65000000,百貨,1,60(含)-65歲,6080,14854189
202002,65000000,百貨,1,65(含)-70歲,3785,7339464
202002,65000000,百貨,1,70(含)-75歲,1629,3176322
202002,65000000,百貨,1,75(含)-80歲,534,1053793
202002,65000000,百貨,1,80(含)歲以上,312,734853
202002,65000000,其他,1,未滿20歲,1365,2035770
202002,65000000,其他,1,20(含)-25歲,16858,28391176
202002,65000000,其他,1,25(含)-30歲,48883,103713206
202002,65000000,其他,1,30(含)-35歲,69043,152045468
202002,65000000,其他,1,35(含)-40歲,94114,206930327
202002,65000000,其他,1,40(含)-45歲,88132,229489621
202002,65000000,其他,1,45(含)-50歲,72329,213668453
202002,65000000,其他,1,50(含)-55歲,61779,192677046
202002,65000000,其他,1,55(含)-60歲,45616,173017077
202002,65000000,其他,1,60(含)-65歲,30236,120559113
202002,65000000,其他,1,65(含)-70歲,19057,70637573
202002,65000000,其他,1,70(含)-75歲,7787,32966945
202002,65000000,其他,1,75(含)-80歲,2737,9726595
202002,65000000,其他,1,80(含)歲以上,2046,8639504
202002,68000000,食,1,未滿20歲,1479,2333708
202002,68000000,食,1,20(含)-25歲,27422,20664132
202002,68000000,食,1,25(含)-30歲,75455,72061043
202002,68000000,食,1,30(含)-35歲,97163,104867007
202002,68000000,食,1,35(含)-40歲,127496,143179513
202002,68000000,食,1,40(含)-45歲,119206,146129387
202002,68000000,食,1,45(含)-50歲,97844,129819513
202002,68000000,食,1,50(含)-55歲,79208,108639684
202002,68000000,食,1,55(含)-60歲,56898,79330806
202002,68000000,食,1,60(含)-65歲,36269,49095600
202002,68000000,食,1,65(含)-70歲,23900,30853660
202002,68000000,食,1,70(含)-75歲,9719,13813367
202002,68000000,食,1,75(含)-80歲,3253,4228861
202002,68000000,食,1,80(含)歲以上,1855,2431989
202002,68000000,衣,1,未滿20歲,109,190811
202002,68000000,衣,1,20(含)-25歲,1493,3078770
202002,68000000,衣,1,25(含)-30歲,3751,8916773
202002,68000000,衣,1,30(含)-35歲,4749,12351374
202002,68000000,衣,1,35(含)-40歲,5896,14119592
202002,68000000,衣,1,40(含)-45歲,4968,10768525
202002,68000000,衣,1,45(含)-50歲,3616,8483441
202002,68000000,衣,1,50(含)-55歲,2673,5817978
202002,68000000,衣,1,55(含)-60歲,1783,3841401
202002,68000000,衣,1,60(含)-65歲,886,2229989
202002,68000000,衣,1,65(含)-70歲,481,848187
202002,68000000,衣,1,70(含)-75歲,174,411481
202002,68000000,衣,1,75(含)-80歲,49,192605
202002,68000000,衣,1,80(含)歲以上,46,139509
202002,68000000,住,1,未滿20歲,100,234558
202002,68000000,住,1,20(含)-25歲,2949,6772475
202002,68000000,住,1,25(含)-30歲,8974,25166054
202002,68000000,住,1,30(含)-35歲,11267,46133770
202002,68000000,住,1,35(含)-40歲,14464,52371425
202002,68000000,住,1,40(含)-45歲,13544,47396842
202002,68000000,住,1,45(含)-50歲,11336,45885278
202002,68000000,住,1,50(含)-55歲,9362,37663419
202002,68000000,住,1,55(含)-60歲,6603,28001963
202002,68000000,住,1,60(含)-65歲,3899,16181813
202002,68000000,住,1,65(含)-70歲,2343,11008926
202002,68000000,住,1,70(含)-75歲,915,3447078
202002,68000000,住,1,75(含)-80歲,244,935720
202002,68000000,住,1,80(含)歲以上,168,766739
202002,68000000,行,1,未滿20歲,1254,1447708
202002,68000000,行,1,20(含)-25歲,21424,20200020
202002,68000000,行,1,25(含)-30歲,61334,64491570
202002,68000000,行,1,30(含)-35歲,78088,87439675
202002,68000000,行,1,35(含)-40歲,98238,113688626
202002,68000000,行,1,40(含)-45歲,97461,118999351
202002,68000000,行,1,45(含)-50歲,81042,100154878
202002,68000000,行,1,50(含)-55歲,70864,89890243
202002,68000000,行,1,55(含)-60歲,54091,68061805
202002,68000000,行,1,60(含)-65歲,33685,43298879
202002,68000000,行,1,65(含)-70歲,17927,23258446
202002,68000000,行,1,70(含)-75歲,6068,8020842
202002,68000000,行,1,75(含)-80歲,1773,2451148
202002,68000000,行,1,80(含)歲以上,968,2107006
202002,68000000,文教康樂,1,未滿20歲,2235,1130942
202002,68000000,文教康樂,1,20(含)-25歲,13332,14517206
202002,68000000,文教康樂,1,25(含)-30歲,26926,33021614
202002,68000000,文教康樂,1,30(含)-35歲,24376,31990780
202002,68000000,文教康樂,1,35(含)-40歲,24975,36864084
202002,68000000,文教康樂,1,40(含)-45歲,21932,46615784
202002,68000000,文教康樂,1,45(含)-50歲,16545,73983990
202002,68000000,文教康樂,1,50(含)-55歲,14810,103717751
202002,68000000,文教康樂,1,55(含)-60歲,11804,68330512
202002,68000000,文教康樂,1,60(含)-65歲,8804,34745186
202002,68000000,文教康樂,1,65(含)-70歲,5949,21144505
202002,68000000,文教康樂,1,70(含)-75歲,2986,9294741
202002,68000000,文教康樂,1,75(含)-80歲,1162,3083837
202002,68000000,文教康樂,1,80(含)歲以上,770,1696098
202002,68000000,百貨,1,未滿20歲,640,1449137
202002,68000000,百貨,1,20(含)-25歲,11423,25997891
202002,68000000,百貨,1,25(含)-30歲,30433,71140265
202002,68000000,百貨,1,30(含)-35歲,35637,84945604
202002,68000000,百貨,1,35(含)-40歲,42951,100381679
202002,68000000,百貨,1,40(含)-45歲,40526,107138978
202002,68000000,百貨,1,45(含)-50歲,31618,88750017
202002,68000000,百貨,1,50(含)-55歲,23678,69713154
202002,68000000,百貨,1,55(含)-60歲,15514,46557247
202002,68000000,百貨,1,60(含)-65歲,8563,26815998
202002,68000000,百貨,1,65(含)-70歲,4677,14577364
202002,68000000,百貨,1,70(含)-75歲,1759,4714627
202002,68000000,百貨,1,75(含)-80歲,450,1481802
202002,68000000,百貨,1,80(含)歲以上,326,1324959
202002,68000000,其他,1,未滿20歲,274,714044
202002,68000000,其他,1,20(含)-25歲,6280,16698425
202002,68000000,其他,1,25(含)-30歲,19786,60611954
202002,68000000,其他,1,30(含)-35歲,28832,95617555
202002,68000000,其他,1,35(含)-40歲,36904,123625130
202002,68000000,其他,1,40(含)-45歲,33061,137172530
202002,68000000,其他,1,45(含)-50歲,26894,114646280
202002,68000000,其他,1,50(含)-55歲,22661,103738484
202002,68000000,其他,1,55(含)-60歲,17206,85983936
202002,68000000,其他,1,60(含)-65歲,11532,58337273
202002,68000000,其他,1,65(含)-70歲,7016,36549193
202002,68000000,其他,1,70(含)-75歲,3042,15109636
202002,68000000,其他,1,75(含)-80歲,1090,5216163
202002,68000000,其他,1,80(含)歲以上,919,4339039
202002,66000000,食,1,未滿20歲,2807,6010632
202002,66000000,食,1,20(含)-25歲,48734,44429923
202002,66000000,食,1,25(含)-30歲,114486,136965248
202002,66000000,食,1,30(含)-35歲,140701,173469302
202002,66000000,食,1,35(含)-40歲,169989,212769463
202002,66000000,食,1,40(含)-45歲,153113,202042906
202002,66000000,食,1,45(含)-50歲,122955,174965106
202002,66000000,食,1,50(含)-55歲,107741,157532879
202002,66000000,食,1,55(含)-60歲,78546,117515245
202002,66000000,食,1,60(含)-65歲,48814,73356586
202002,66000000,食,1,65(含)-70歲,33100,47704577
202002,66000000,食,1,70(含)-75歲,13975,18354811
202002,66000000,食,1,75(含)-80歲,5594,7655114
202002,66000000,食,1,80(含)歲以上,3173,4595984
202002,66000000,衣,1,未滿20歲,227,455759
202002,66000000,衣,1,20(含)-25歲,2962,6881946
202002,66000000,衣,1,25(含)-30歲,7090,17621839
202002,66000000,衣,1,30(含)-35歲,8627,22995497
202002,66000000,衣,1,35(含)-40歲,9648,23712118
202002,66000000,衣,1,40(含)-45歲,6948,15062595
202002,66000000,衣,1,45(含)-50歲,4685,10758443
202002,66000000,衣,1,50(含)-55歲,3733,13834991
202002,66000000,衣,1,55(含)-60歲,2615,7034185
202002,66000000,衣,1,60(含)-65歲,1406,4703078
202002,66000000,衣,1,65(含)-70歲,766,2529539
202002,66000000,衣,1,70(含)-75歲,267,815376
202002,66000000,衣,1,75(含)-80歲,91,318192
202002,66000000,衣,1,80(含)歲以上,51,197333
202002,66000000,住,1,未滿20歲,291,2054731
202002,66000000,住,1,20(含)-25歲,6423,16067291
202002,66000000,住,1,25(含)-30歲,17947,53850138
202002,66000000,住,1,30(含)-35歲,22227,87840050
202002,66000000,住,1,35(含)-40歲,27185,99010501
202002,66000000,住,1,40(含)-45歲,25095,92995455
202002,66000000,住,1,45(含)-50歲,21023,76757140
202002,66000000,住,1,50(含)-55歲,18194,67187615
202002,66000000,住,1,55(含)-60歲,12794,50026837
202002,66000000,住,1,60(含)-65歲,7244,29715494
202002,66000000,住,1,65(含)-70歲,4097,16078389
202002,66000000,住,1,70(含)-75歲,1415,5996421
202002,66000000,住,1,75(含)-80歲,490,2057697
202002,66000000,住,1,80(含)歲以上,344,1777026
202002,66000000,行,1,未滿20歲,1447,1145321
202002,66000000,行,1,20(含)-25歲,25758,16912660
202002,66000000,行,1,25(含)-30歲,69740,55510994
202002,66000000,行,1,30(含)-35歲,87101,76167204
202002,66000000,行,1,35(含)-40歲,107620,102301586
202002,66000000,行,1,40(含)-45歲,104130,107936859
202002,66000000,行,1,45(含)-50歲,90349,97808165
202002,66000000,行,1,50(含)-55歲,82641,93328948
202002,66000000,行,1,55(含)-60歲,63197,70094761
202002,66000000,行,1,60(含)-65歲,40389,44715239
202002,66000000,行,1,65(含)-70歲,22701,22357237
202002,66000000,行,1,70(含)-75歲,7890,7752762
202002,66000000,行,1,75(含)-80歲,2299,2016229
202002,66000000,行,1,80(含)歲以上,1237,1313373
202002,66000000,文教康樂,1,未滿20歲,833,2657386
202002,66000000,文教康樂,1,20(含)-25歲,21245,39330954
202002,66000000,文教康樂,1,25(含)-30歲,56201,101035601
202002,66000000,文教康樂,1,30(含)-35歲,54695,106193085
202002,66000000,文教康樂,1,35(含)-40歲,52493,116027437
202002,66000000,文教康樂,1,40(含)-45歲,44559,133145744
202002,66000000,文教康樂,1,45(含)-50歲,36095,171799208
202002,66000000,文教康樂,1,50(含)-55歲,31389,185850610
202002,66000000,文教康樂,1,55(含)-60歲,22587,100509550
202002,66000000,文教康樂,1,60(含)-65歲,14405,48419810
202002,66000000,文教康樂,1,65(含)-70歲,8759,27868745
202002,66000000,文教康樂,1,70(含)-75歲,3387,10183669
202002,66000000,文教康樂,1,75(含)-80歲,1164,3160439
202002,66000000,文教康樂,1,80(含)歲以上,873,3371523
202002,66000000,百貨,1,未滿20歲,713,1723399
202002,66000000,百貨,1,20(含)-25歲,11608,31883509
202002,66000000,百貨,1,25(含)-30歲,28592,86105835
202002,66000000,百貨,1,30(含)-35歲,33265,99523267
202002,66000000,百貨,1,35(含)-40歲,37710,101604597
202002,66000000,百貨,1,40(含)-45歲,30533,87440710
202002,66000000,百貨,1,45(含)-50歲,22865,62184036
202002,66000000,百貨,1,50(含)-55歲,17712,50863403
202002,66000000,百貨,1,55(含)-60歲,10848,33882468
202002,66000000,百貨,1,60(含)-65歲,5679,19663290
202002,66000000,百貨,1,65(含)-70歲,3187,11914653
202002,66000000,百貨,1,70(含)-75歲,1448,4694939
202002,66000000,百貨,1,75(含)-80歲,382,1167734
202002,66000000,百貨,1,80(含)歲以上,285,1071296
202002,66000000,其他,1,未滿20歲,672,1544575
202002,66000000,其他,1,20(含)-25歲,11356,28319823
202002,66000000,其他,1,25(含)-30歲,33218,107400389
202002,66000000,其他,1,30(含)-35歲,45455,155715335
202002,66000000,其他,1,35(含)-40歲,59435,206731892
202002,66000000,其他,1,40(含)-45歲,54981,195094362
202002,66000000,其他,1,45(含)-50歲,45436,170574272
202002,66000000,其他,1,50(含)-55歲,37860,154597662
202002,66000000,其他,1,55(含)-60歲,27284,124078449
202002,66000000,其他,1,60(含)-65歲,17316,79912312
202002,66000000,其他,1,65(含)-70歲,11156,55572364
202002,66000000,其他,1,70(含)-75歲,4370,17764831
202002,66000000,其他,1,75(含)-80歲,1693,9756694
202002,66000000,其他,1,80(含)歲以上,1258,8242597
202002,67000000,食,1,未滿20歲,1076,637240
202002,67000000,食,1,20(含)-25歲,18378,13454432
202002,67000000,食,1,25(含)-30歲,43783,41207223
202002,67000000,食,1,30(含)-35歲,57214,61189265
202002,67000000,食,1,35(含)-40歲,73489,83338124
202002,67000000,食,1,40(含)-45歲,68848,79856818
202002,67000000,食,1,45(含)-50歲,53767,66926459
202002,67000000,食,1,50(含)-55歲,46228,58966551
202002,67000000,食,1,55(含)-60歲,34039,48334692
202002,67000000,食,1,60(含)-65歲,21978,26924643
202002,67000000,食,1,65(含)-70歲,14553,16838341
202002,67000000,食,1,70(含)-75歲,6439,6956397
202002,67000000,食,1,75(含)-80歲,2554,2921721
202002,67000000,食,1,80(含)歲以上,1397,1868651
202002,67000000,衣,1,未滿20歲,81,236373
202002,67000000,衣,1,20(含)-25歲,1208,2662006
202002,67000000,衣,1,25(含)-30歲,2734,6658524
202002,67000000,衣,1,30(含)-35歲,3873,8691992
202002,67000000,衣,1,35(含)-40歲,4589,9651385
202002,67000000,衣,1,40(含)-45歲,3639,7329163
202002,67000000,衣,1,45(含)-50歲,2732,6161109
202002,67000000,衣,1,50(含)-55歲,2210,5061871
202002,67000000,衣,1,55(含)-60歲,1378,3454877
202002,67000000,衣,1,60(含)-65歲,869,2077411
202002,67000000,衣,1,65(含)-70歲,466,1261953
202002,67000000,衣,1,70(含)-75歲,132,427147
202002,67000000,衣,1,75(含)-80歲,48,95865
202002,67000000,衣,1,80(含)歲以上,48,177731
202002,67000000,住,1,未滿20歲,170,512955
202002,67000000,住,1,20(含)-25歲,3096,6247707
202002,67000000,住,1,25(含)-30歲,8956,26145577
202002,67000000,住,1,30(含)-35歲,12440,40026956
202002,67000000,住,1,35(含)-40歲,15527,49283940
202002,67000000,住,1,40(含)-45歲,15058,47454737
202002,67000000,住,1,45(含)-50歲,12982,41372497
202002,67000000,住,1,50(含)-55歲,10893,33521130
202002,67000000,住,1,55(含)-60歲,8123,30014222
202002,67000000,住,1,60(含)-65歲,5092,17328685
202002,67000000,住,1,65(含)-70歲,2999,10317392
202002,67000000,住,1,70(含)-75歲,1207,3126115
202002,67000000,住,1,75(含)-80歲,445,1131808
202002,67000000,住,1,80(含)歲以上,273,746744
202002,67000000,行,1,未滿20歲,875,950633
202002,67000000,行,1,20(含)-25歲,12768,9076085
202002,67000000,行,1,25(含)-30歲,33641,28313184
202002,67000000,行,1,30(含)-35歲,43896,39665376
202002,67000000,行,1,35(含)-40歲,55445,53274388
202002,67000000,行,1,40(含)-45歲,55542,57924259
202002,67000000,行,1,45(含)-50歲,46784,50013948
202002,67000000,行,1,50(含)-55歲,40280,44711423
202002,67000000,行,1,55(含)-60歲,31510,34902918
202002,67000000,行,1,60(含)-65歲,18914,20786348
202002,67000000,行,1,65(含)-70歲,11266,11973583
202002,67000000,行,1,70(含)-75歲,4205,3726200
202002,67000000,行,1,75(含)-80歲,1260,1266437
202002,67000000,行,1,80(含)歲以上,558,744094
202002,67000000,文教康樂,1,未滿20歲,186,465379
202002,67000000,文教康樂,1,20(含)-25歲,4435,10284397
202002,67000000,文教康樂,1,25(含)-30歲,9966,24780050
202002,67000000,文教康樂,1,30(含)-35歲,10253,26658306
202002,67000000,文教康樂,1,35(含)-40歲,11609,34982518
202002,67000000,文教康樂,1,40(含)-45歲,10435,31802257
202002,67000000,文教康樂,1,45(含)-50歲,7946,38897300
202002,67000000,文教康樂,1,50(含)-55歲,6380,42766369
202002,67000000,文教康樂,1,55(含)-60歲,4013,24886860
202002,67000000,文教康樂,1,60(含)-65歲,2240,9971892
202002,67000000,文教康樂,1,65(含)-70歲,1429,5442998
202002,67000000,文教康樂,1,70(含)-75歲,598,2557505
202002,67000000,文教康樂,1,75(含)-80歲,186,935947
202002,67000000,文教康樂,1,80(含)歲以上,157,1009440
202002,67000000,百貨,1,未滿20歲,321,1145304
202002,67000000,百貨,1,20(含)-25歲,4789,10278380
202002,67000000,百貨,1,25(含)-30歲,11477,29005550
202002,67000000,百貨,1,30(含)-35歲,13836,34530838
202002,67000000,百貨,1,35(含)-40歲,15188,38727951
202002,67000000,百貨,1,40(含)-45歲,11922,34771084
202002,67000000,百貨,1,45(含)-50歲,8136,20111982
202002,67000000,百貨,1,50(含)-55歲,6533,17212344
202002,67000000,百貨,1,55(含)-60歲,4088,14884341
202002,67000000,百貨,1,60(含)-65歲,2183,7724769
202002,67000000,百貨,1,65(含)-70歲,1235,3910033
202002,67000000,百貨,1,70(含)-75歲,560,1914707
202002,67000000,百貨,1,75(含)-80歲,173,1316249
202002,67000000,百貨,1,80(含)歲以上,112,314413
202002,67000000,其他,1,未滿20歲,170,759941
202002,67000000,其他,1,20(含)-25歲,3657,13943371
202002,67000000,其他,1,25(含)-30歲,10511,40888928
202002,67000000,其他,1,30(含)-35歲,16433,63899620
202002,67000000,其他,1,35(含)-40歲,21015,80262464
202002,67000000,其他,1,40(含)-45歲,18979,80929599
202002,67000000,其他,1,45(含)-50歲,14719,70389456
202002,67000000,其他,1,50(含)-55歲,12958,64716909
202002,67000000,其他,1,55(含)-60歲,9192,51030231
202002,67000000,其他,1,60(含)-65歲,5850,32703018
202002,67000000,其他,1,65(含)-70歲,3787,21187046
202002,67000000,其他,1,70(含)-75歲,1362,8129722
202002,67000000,其他,1,75(含)-80歲,481,2650534
202002,67000000,其他,1,80(含)歲以上,361,1764630
202002,64000000,食,1,未滿20歲,1919,1325349
202002,64000000,食,1,20(含)-25歲,30833,27773182
202002,64000000,食,1,25(含)-30歲,73679,81969604
202002,64000000,食,1,30(含)-35歲,95127,112107220
202002,64000000,食,1,35(含)-40歲,123194,151138880
202002,64000000,食,1,40(含)-45歲,116091,145755426
202002,64000000,食,1,45(含)-50歲,99209,130932059
202002,64000000,食,1,50(含)-55歲,88073,116067389
202002,64000000,食,1,55(含)-60歲,69744,97481059
202002,64000000,食,1,60(含)-65歲,49045,66716628
202002,64000000,食,1,65(含)-70歲,36417,47415603
202002,64000000,食,1,70(含)-75歲,16485,19153708
202002,64000000,食,1,75(含)-80歲,5618,6706633
202002,64000000,食,1,80(含)歲以上,3682,4214408
202002,64000000,衣,1,未滿20歲,137,391107
202002,64000000,衣,1,20(含)-25歲,2108,4524080
202002,64000000,衣,1,25(含)-30歲,4783,10471714
202002,64000000,衣,1,30(含)-35歲,6586,14357623
202002,64000000,衣,1,35(含)-40歲,8027,15710154
202002,64000000,衣,1,40(含)-45歲,6389,11722566
202002,64000000,衣,1,45(含)-50歲,4238,8277812
202002,64000000,衣,1,50(含)-55歲,3317,7080843
202002,64000000,衣,1,55(含)-60歲,2175,5000147
202002,64000000,衣,1,60(含)-65歲,1390,3153595
202002,64000000,衣,1,65(含)-70歲,827,1829080
202002,64000000,衣,1,70(含)-75歲,313,655281
202002,64000000,衣,1,75(含)-80歲,107,226212
202002,64000000,衣,1,80(含)歲以上,72,226887
202002,64000000,住,1,未滿20歲,227,508471
202002,64000000,住,1,20(含)-25歲,3947,9712968
202002,64000000,住,1,25(含)-30歲,10730,33393034
202002,64000000,住,1,30(含)-35歲,13679,46924353
202002,64000000,住,1,35(含)-40歲,17060,59929308
202002,64000000,住,1,40(含)-45歲,17039,58891176
202002,64000000,住,1,45(含)-50歲,15137,54325962
202002,64000000,住,1,50(含)-55歲,13744,51369990
202002,64000000,住,1,55(含)-60歲,9775,36494550
202002,64000000,住,1,60(含)-65歲,6417,24833889
202002,64000000,住,1,65(含)-70歲,3677,17460841
202002,64000000,住,1,70(含)-75歲,1598,5175511
202002,64000000,住,1,75(含)-80歲,545,2308526
202002,64000000,住,1,80(含)歲以上,380,1884407
202002,64000000,行,1,未滿20歲,1575,1119301
202002,64000000,行,1,20(含)-25歲,22482,14109491
202002,64000000,行,1,25(含)-30歲,53247,40384736
202002,64000000,行,1,30(含)-35歲,67062,58425291
202002,64000000,行,1,35(含)-40歲,83779,77566735
202002,64000000,行,1,40(含)-45歲,84623,80026937
202002,64000000,行,1,45(含)-50歲,72824,74484072
202002,64000000,行,1,50(含)-55歲,65997,70614691
202002,64000000,行,1,55(含)-60歲,50690,56444939
202002,64000000,行,1,60(含)-65歲,35005,38421171
202002,64000000,行,1,65(含)-70歲,20759,21027441
202002,64000000,行,1,70(含)-75歲,7916,7958006
202002,64000000,行,1,75(含)-80歲,2327,2352458
202002,64000000,行,1,80(含)歲以上,1254,1359928
202002,64000000,文教康樂,1,未滿20歲,438,1433941
202002,64000000,文教康樂,1,20(含)-25歲,8264,21445724
202002,64000000,文教康樂,1,25(含)-30歲,18549,52561714
202002,64000000,文教康樂,1,30(含)-35歲,18158,52841040
202002,64000000,文教康樂,1,35(含)-40歲,19636,54853440
202002,64000000,文教康樂,1,40(含)-45歲,17252,61264320
202002,64000000,文教康樂,1,45(含)-50歲,13563,69971484
202002,64000000,文教康樂,1,50(含)-55歲,10815,71707949
202002,64000000,文教康樂,1,55(含)-60歲,7297,42618690
202002,64000000,文教康樂,1,60(含)-65歲,4392,27205184
202002,64000000,文教康樂,1,65(含)-70歲,2782,14194903
